iteration,loss-average
152,5.7314875297426
153,5.730778076770428
154,5.7298219924689064
155,5.7286735907207245
156,5.727058388025573
157,5.725558821446092
158,5.724400124951863
159,5.723032916749091
160,5.72199969715007
161,5.720766604757362
162,5.719319603045515
163,5.718058506623643
164,5.716575926121297
165,5.715439788763422
166,5.714058096030756
167,5.712507370435214
168,5.710894952671285
169,5.709433792280579
170,5.707816012583648
171,5.70619135431928
172,5.704410933910141
173,5.702270490119023
174,5.7007086198979415
175,5.699178988439313
176,5.697262736169917
177,5.695443030762926
178,5.6937407150237656
179,5.69198259994204
180,5.690229997427452
181,5.688165376269186
182,5.686335366854765
183,5.684583833467865
184,5.682732586104539
185,5.681102546809206
186,5.679353054466771
187,5.677516691467036
188,5.675775105882934
189,5.673812462117937
190,5.671554054977629
191,5.669450021226099
192,5.667422696064028
193,5.665336582688402
194,5.663483937338345
195,5.66134472505276
196,5.659165546692451
197,5.6568103779247405
198,5.654713303438145
199,5.652307571152341
200,5.649976627782883
201,5.647538723568901
202,5.644901488602527
203,5.642539004179597
204,5.639827565450375
205,5.637328961071299
206,5.634835639601338
207,5.631949117010117
208,5.629412978908196
209,5.626613261123855
210,5.62383840022877
211,5.620618710394972
212,5.617669512914367
213,5.614989746694776
214,5.612106331689469
215,5.6091241919331205
216,5.605773066050391
217,5.602590843712537
218,5.599317989927275
219,5.596067325013983
220,5.592768033567415
221,5.589269272703806
222,5.585666832501195
223,5.582543640962255
224,5.579124322174382
225,5.575699480002744
226,5.572210764679423
227,5.568728432930756
228,5.564948831160569
229,5.561027088042607
230,5.557382935594499
231,5.553299600307902
232,5.549125116404161
233,5.545142755219877
234,5.54100838423108
235,5.536587466576976
236,5.532316965643264
237,5.527438410449052
238,5.5225830397620435
239,5.517757580596442
240,5.512897738814225
241,5.507774337947242
242,5.503026108268376
243,5.497963793195293
244,5.492674927487637
245,5.487592222852679
246,5.482514717690059
247,5.477090192379226
248,5.471468857815698
249,5.4656403736800145
250,5.460086893141229
251,5.45419107683297
252,5.448095116929611
253,5.442358789084428
254,5.4365751776032765
255,5.4307616885775785
256,5.4242669496485565
257,5.417790182280341
258,5.411567528735443
259,5.404890533782072
260,5.39846194879918
261,5.392186511703079
262,5.3855446781364975
263,5.3790717110569215
264,5.372036694072111
265,5.365158217957393
266,5.358221874887308
267,5.351518691509434
268,5.344110243033249
269,5.337374684672218
270,5.330700986297377
271,5.32372473245583
272,5.316416612013256
273,5.309164369632001
274,5.3019385445501515
275,5.295059557976165
276,5.288359779017569
277,5.281401215334191
278,5.274290704302654
279,5.266897455753099
280,5.2596549713444585
281,5.2528445547178615
282,5.245839907809906
283,5.2384631830484825
284,5.23139935037201
285,5.224214381324165
286,5.216885817269459
287,5.20963025805908
288,5.202560102772776
289,5.195358475760044
290,5.188286538025849
291,5.180952510832837
292,5.1743003280630795
293,5.167055681212511
294,5.159810778067997
295,5.152413741583785
296,5.145342248597202
297,5.138417411605604
298,5.1310455153235655
299,5.124068850164799
300,5.117084184892461
301,5.110046561176911
302,5.1033799832095985
303,5.096438449753292
304,5.089502041826952
305,5.082290496016048
306,5.0756891463923575
307,5.068567882461703
308,5.06190983123947
309,5.055078525483821
310,5.048414668597191
311,5.041924219463529
312,5.03546085905192
313,5.028886497141267
314,5.0220017088640905
315,5.015634550663371
316,5.009293407730548
317,5.003046443384531
318,4.996556891317378
319,4.990260892956363
320,4.9839544486720655
321,4.977874297686906
322,4.971586264781874
323,4.965165899654694
324,4.959220507076639
325,4.953259535198046
326,4.947350129101019
327,4.9416070430686805
328,4.935601192337922
329,4.929542776813307
330,4.92326845341205
331,4.917499226540465
332,4.911715608205334
333,4.905855220296599
334,4.900144951446697
335,4.8942792651710585
336,4.888410214672935
337,4.882590214420003
338,4.876480453817516
339,4.87109154794246
340,4.864989735751922
341,4.859444453823749
342,4.8542190752605805
343,4.848619011534909
344,4.8431248837151
345,4.8375246121455335
346,4.832019532729161
347,4.826472634582513
348,4.820800668615716
349,4.815505041367059
350,4.810028137179732
351,4.804845755283306
352,4.7993296373730745
353,4.7940686954129665
354,4.788195017656441
355,4.782535678155363
356,4.7770212637255565
357,4.771217328700679
358,4.765570957209063
359,4.760141606698915
360,4.754619303205684
361,4.749269625347746
362,4.743933566794648
363,4.738116289196547
364,4.732337499179218
365,4.727170014408647
366,4.721529774215688
367,4.715869472920828
368,4.710289266079599
369,4.704430639190013
370,4.69885306423275
371,4.693503570239355
372,4.687975450204807
373,4.6822902724842805
374,4.676339445748583
375,4.6707071156043645
376,4.664721285593913
377,4.658766299274125
378,4.653218689353095
379,4.647638637160272
380,4.641728405920972
381,4.635584215991639
382,4.629546945352836
383,4.623546010413065
384,4.617619880472748
385,4.6117309723957645
386,4.605737302578587
387,4.5991986139610965
388,4.592995882145131
389,4.58688692580594
390,4.580688261233913
391,4.57498599884737
392,4.568860624649842
393,4.5629363311631925
394,4.556424918993054
395,4.550190295735263
396,4.544068987608033
397,4.538127450079993
398,4.532108543885401
399,4.525697482626833
400,4.519660671493583
401,4.513775505167594
402,4.5078200157399015
403,4.501589997489923
404,4.495107801956018
405,4.488907523510892
406,4.4826474012999515
407,4.476535064541042
408,4.470248238753761
409,4.4642313450388675
410,4.458277225416532
411,4.451768827362059
412,4.445471602365111
413,4.439308132460753
414,4.433283839242081
415,4.427044615093958
416,4.420676030760219
417,4.414586471402949
418,4.408390317307531
419,4.40206767049202
420,4.395643872700465
421,4.389584051200436
422,4.38329104075443
423,4.376558094618907
424,4.370419363985684
425,4.363604677114906
426,4.3571188308260265
427,4.350826807450473
428,4.344118737259105
429,4.337710281428718
430,4.331182726038181
431,4.32485075280709
432,4.317930573383273
433,4.3115770640732
434,4.304935395151966
435,4.298401334923487
436,4.291900156598431
437,4.28594839442563
438,4.279089757118783
439,4.272277679192899
440,4.266442058508517
441,4.2602806262815225
442,4.25369910967264
443,4.247483336135498
444,4.241341953218635
445,4.234903175677699
446,4.228406873409873
447,4.2219769204891
448,4.215341141654208
449,4.209246360675983
450,4.202828414587341
451,4.196199214459657
452,4.189251457930779
453,4.182391778007698
454,4.176034911342502
455,4.169257129222831
456,4.162635812054939
457,4.155982326580136
458,4.149696209520885
459,4.143313160460167
460,4.136918197376086
461,4.130006678597631
462,4.123577666622968
463,4.116814812516888
464,4.110276865647044
465,4.103668495349178
466,4.097569661384273
467,4.091090093756258
468,4.084874361445952
469,4.078473686274528
470,4.072118450715846
471,4.065424807592642
472,4.058998484978997
473,4.052545254209166
474,4.04582383024986
475,4.039238041167751
476,4.03252004326859
477,4.026199876930806
478,4.019533244046731
479,4.012796553698878
480,4.006165390882042
481,3.999746158877694
482,3.992706705785284
483,3.9860486871633527
484,3.979622744013958
485,3.9731137470804563
486,3.966355191277946
487,3.9594550455364934
488,3.9526772767561957
489,3.9465086389435453
490,3.9403790643092056
491,3.9338724511931873
492,3.9276669450709347
493,3.921043995573813
494,3.914818321350813
495,3.9085932067929985
496,3.901816487119724
497,3.8953063080807593
498,3.8893010121880036
499,3.8831941072396536
500,3.876799179371899
501,3.870810394080055
502,3.864578096568327
503,3.8577568534312108
504,3.8515102055898813
505,3.8449011059092357
506,3.8383127227681015
507,3.8320368238043776
508,3.825663640657758
509,3.8195424805765366
510,3.8132471319110506
511,3.8072441397656887
512,3.800767087437599
513,3.794336401450566
514,3.788764939077072
515,3.782373628675963
516,3.776327572690273
517,3.770490342754412
518,3.764154932986421
519,3.7576263070592364
520,3.7513096735953586
521,3.745042602018288
522,3.739168897271013
523,3.7330466273425604
524,3.7270671256123595
525,3.7210850387000876
526,3.7145203077594595
527,3.708794469170188
528,3.7023823231873583
529,3.6969261760522243
530,3.6908383901028965
531,3.684998354554867
532,3.678713653500757
533,3.6727322492356738
534,3.66689819636827
535,3.661181396762804
536,3.6549105552731653
537,3.6488920408229757
538,3.6432188732014015
539,3.6376661879752277
540,3.6318516411856328
541,3.6260166904236875
542,3.6203888613072914
543,3.6147803241934504
544,3.6091469768114495
545,3.6034550498484625
546,3.5976098897007973
547,3.592220234822126
548,3.5869059195040403
549,3.5812534544190133
550,3.5760376298679866
551,3.570816301442074
552,3.5659805618466436
553,3.5605837974038392
554,3.5549704328800176
555,3.549886057944341
556,3.5441350189525074
557,3.5387073404316722
558,3.533039289890739
559,3.5277162287785933
560,3.5224530991187932
561,3.5172646477168614
562,3.511756953563183
563,3.5064042932059087
564,3.5012232498070004
565,3.4962047405069665
566,3.4908588403150524
567,3.485407098155358
568,3.480028899849172
569,3.474963973059159
570,3.4697929826299583
571,3.4644665323477812
572,3.4594100088602495
573,3.4540702612510987
574,3.4488624093021385
575,3.443520744039985
576,3.438558624790594
577,3.4338193965696844
578,3.4286880497225805
579,3.42414113561381
580,3.419294243916548
581,3.4142053255909515
582,3.4089481622859195
583,3.4041239725616244
584,3.3991468378827308
585,3.39415722731221
586,3.3888355613807724
587,3.3836441658575027
588,3.378608201561959
589,3.3741223755739327
590,3.3693852274017484
591,3.3645418639410547
592,3.359480626614931
593,3.354982421286307
594,3.3499912561750946
595,3.345479324156146
596,3.3408602440359383
597,3.33639999277613
598,3.331592116020888
599,3.3268063869054263
600,3.3219322893873495
601,3.3172665193854303
602,3.3125352589363812
603,3.3077616999063353
604,3.3036345926248223
605,3.298925588287585
606,3.294383162222822
607,3.2896056187980065
608,3.284523083028797
609,3.279599265846065
610,3.275017936885955
611,3.270409544967999
612,3.2657058428229115
613,3.2614963716955185
614,3.2572126751499746
615,3.2531313441246974
616,3.248845408678971
617,3.2445034711703693
618,3.240159485197279
619,3.2355028561622787
620,3.2311471510364087
621,3.2267632035677436
622,3.2221898592809346
623,3.2180183408810215
624,3.2136983669390724
625,3.2093493931153056
626,3.204941467524118
627,3.20043288723522
628,3.196672609197852
629,3.192666796975138
630,3.1883281314076446
631,3.184120832962536
632,3.1797234466682753
633,3.175416034657822
634,3.1714612417966968
635,3.16739018937745
636,3.163228662979427
637,3.159056420652456
638,3.154873695788601
639,3.1511700283303488
640,3.1475524838962494
641,3.1439585575932636
642,3.139645780293632
643,3.135651215975601
644,3.131868149999595
645,3.1278464238251646
646,3.123856799959867
647,3.120293724553321
648,3.116255164400939
649,3.1128316953292283
650,3.109733229261694
651,3.1061860923711624
652,3.102722472414303
653,3.099124396180739
654,3.0953760419775223
655,3.091685941715975
656,3.0880378241160913
657,3.0840694451056936
658,3.0805332121102573
659,3.0774934430630596
660,3.0738621943113564
661,3.0704847591180613
662,3.0668606464781196
663,3.0635782717290994
664,3.0596028965563584
665,3.056032684824267
666,3.0516831426161244
667,3.048085192578133
668,3.0446751206540608
669,3.0415799037252933
670,3.0381753352604677
671,3.0350034098998626
672,3.0320197828563455
673,3.0287907908552247
674,3.024679980912754
675,3.0213123025438886
676,3.0179690910083914
677,3.014808486387015
678,3.011609160378757
679,3.008170891012429
680,3.004980596742595
681,3.001633518720402
682,2.9985070668747418
683,2.995145516616959
684,2.992123433234693
685,2.9890016743707193
686,2.9853470290287514
687,2.9822721113058424
688,2.9793071910447524
689,2.976418353856853
690,2.9738405034804605
691,2.9709454719371573
692,2.9681543033583995
693,2.964938797438021
694,2.962269111798404
695,2.9594853165146455
696,2.9565468547293356
697,2.9540620453355544
698,2.951382987007884
699,2.9487535997820697
700,2.945779542495901
701,2.942693414651049
702,2.9403152333850056
703,2.9375096048723957
704,2.934543600091842
705,2.93144365330668
706,2.928440342908393
707,2.9255933530668266
708,2.92266480090112
709,2.9201771001284587
710,2.9175021605352525
711,2.9145719247586293
712,2.9116915437356856
713,2.9090764376839697
714,2.906271748568047
715,2.903506020475348
716,2.9006580728029623
717,2.898374205170145
718,2.8953532437794496
719,2.89238131474523
720,2.8893780011181724
721,2.886914780962447
722,2.8844764063789645
723,2.8818385864728207
724,2.87902674398073
725,2.876015248445903
726,2.8728479660523636
727,2.8704841902487725
728,2.867613309544383
729,2.8646320665315956
730,2.8621860219187982
731,2.8598006856128073
732,2.8568598665645526
733,2.854419071783005
734,2.8515651235214783
735,2.8489907130645986
736,2.845838442061974
737,2.8435845445815136
738,2.8409644243914824
739,2.83884857180148
740,2.8363602403877284
741,2.834024190822894
742,2.8316228198222926
743,2.8291450694271285
744,2.8269668225414546
745,2.824934417395557
746,2.822275722524514
747,2.819639025937488
748,2.817033543621253
749,2.8146925732950923
750,2.812692874089017
751,2.8102964575557228
752,2.8080656861423403
753,2.8057199947492055
754,2.8034912884043313
755,2.8011476970722797
756,2.7990891911059927
757,2.7968509556771224
758,2.794579021402447
759,2.7926061793395713
760,2.7905044849062226
761,2.7875045205590503
762,2.7853234036891292
763,2.7832404068754175
764,2.781454607031061
765,2.7792212868707256
766,2.777105474757884
767,2.774884569448212
768,2.772723999069074
769,2.7706456930607763
770,2.768341986352881
771,2.766120669697113
772,2.763845112229684
773,2.7617898648770582
774,2.7598569755232427
775,2.7580270359105437
776,2.755819509566112
777,2.753273781873264
778,2.751069038314351
779,2.7486383185969534
780,2.746234154786965
781,2.744527879322146
782,2.7420958321345674
783,2.7400380770595643
784,2.737918299061769
785,2.7358544921778236
786,2.733934390821511
787,2.7323834638922264
788,2.7307080636726098
789,2.72819544773302
790,2.725787715345437
791,2.7241369608096466
792,2.722549772321298
793,2.7206230478862246
794,2.7189751886359583
795,2.717716388560444
796,2.7156517660657244
797,2.713190127305079
798,2.711731824789495
799,2.709904977524052
800,2.7082008030681752
801,2.706580751392798
802,2.705019217122083
803,2.703200503350015
804,2.701383502560358
805,2.699910334996334
806,2.6978039844899495
807,2.6959587818371986
808,2.6939761897194368
809,2.6920989337625723
810,2.6906085633636883
811,2.688984259261026
812,2.687434908357727
813,2.6860042920463463
814,2.6843712986050163
815,2.6826813864039734
816,2.6808674441159575
817,2.678766384944637
818,2.677336495440019
819,2.6756739398781426
820,2.6734271980648323
821,2.6719832331516926
822,2.670266376372875
823,2.668382402567036
824,2.666605015975046
825,2.6649034841598787
826,2.663025893297482
827,2.661583746250624
828,2.660137282888722
829,2.657774023353079
830,2.6565235788586126
831,2.655649209843391
832,2.6540828183589253
833,2.6525328058592397
834,2.651194305084157
835,2.649449348692862
836,2.6478745176790874
837,2.646595770687932
838,2.64515002795026
839,2.6441641273439522
840,2.6425175934924465
841,2.6408051562801904
842,2.639421038056015
843,2.6382315810323824
844,2.6366299790824503
845,2.635198844535286
846,2.633294909796985
847,2.6317633690534383
848,2.629908159579474
849,2.6281821363186095
850,2.6274063992852916
851,2.6267304150450084
852,2.625264699223051
853,2.6239188967775915
854,2.6230120358327014
855,2.6213861504703564
856,2.6199487753231927
857,2.618548778431536
858,2.6173925550601713
859,2.6163437180504596
860,2.614971381081113
861,2.6136680185992613
862,2.6125895501569025
863,2.611373015539568
864,2.6101563212581342
865,2.6092802612544803
866,2.6078335914999715
867,2.6058890883635146
868,2.604565121255363
869,2.6031728716409246
870,2.6017220831991947
871,2.600746262941766
872,2.599829350607125
873,2.598750670356152
874,2.597788897763238
875,2.5966129726751
876,2.5954968533964635
877,2.5942170566330995
878,2.5933050007711285
879,2.5923078315723562
880,2.590726853621329
881,2.5890558302284066
882,2.5878498316887186
883,2.586315770731519
884,2.5853635336860292
885,2.584455113071818
886,2.5833399796977106
887,2.581899973392941
888,2.580519141741244
889,2.5798593337812967
890,2.578570264972187
891,2.5773219406892838
892,2.57603040948353
893,2.5750064319624997
894,2.5734766059050367
895,2.5729307168991187
896,2.571648842253824
897,2.5706537545078687
898,2.569495472584826
899,2.568362029998669
900,2.567503798759963
901,2.566244603178746
902,2.564517684938718
903,2.563046719629531
904,2.561549674549685
905,2.5604108107660277
906,2.5596212337337514
907,2.5583772915725045
908,2.5571663011075705
909,2.5562989875060733
910,2.555344130306916
911,2.554384127850619
912,2.553663352413358
913,2.5526663650052885
914,2.551668994545698
915,2.5502777245256945
916,2.549349651305017
917,2.5487292459177713
918,2.547845240985988
919,2.5461711301649865
920,2.544842906192973
921,2.544107271480674
922,2.5426751277676742
923,2.5420188689028116
924,2.5409142426767937
925,2.540029548712235
926,2.538897703732558
927,2.5377511020825283
928,2.5366145960092004
929,2.5353492669033475
930,2.5341619634958223
931,2.533604614004043
932,2.5328668850891356
933,2.531868174897424
934,2.530847377103821
935,2.529779346378456
936,2.528764157056783
937,2.527673355727171
938,2.5266438954561945
939,2.525521742186963
940,2.524212519272545
941,2.5233732111707243
942,2.522421399603865
943,2.5222947317894002
944,2.5212466633483754
945,2.5206039108675404
946,2.5197203122263003
947,2.51877347106051
948,2.5177969197911554
949,2.5166420931888505
950,2.515734500424805
951,2.5146892148276243
952,2.5136706332822314
953,2.5123965015461525
954,2.512095985913423
955,2.5115568202158456
956,2.510758156994207
957,2.51016134292964
958,2.5093751492665426
959,2.5085778812284163
960,2.5078009502212795
961,2.5072954286533773
962,2.506586876075488
963,2.5055890878337634
964,2.504490672776307
965,2.5032750324851487
966,2.5021666126765103
967,2.5017651804855414
968,2.50107428300376
969,2.5001504354738726
970,2.49930093590441
971,2.497999328235211
972,2.4966951091113025
973,2.4955637639206536
974,2.494912356310392
975,2.494074868728557
976,2.4932524333580752
977,2.4923250821014973
978,2.4915254783476506
979,2.4917772899476898
980,2.4908512986302425
981,2.4900193915236044
982,2.4893586893239306
983,2.488843800045203
984,2.4878981437174557
985,2.486436608569852
986,2.4861508256934988
987,2.4849427523024925
988,2.484024901208469
989,2.483195206559544
990,2.4823269262076497
991,2.482037077136622
992,2.4809760427395804
993,2.4806851637762684
994,2.4810677077923082
995,2.4802877776248042
996,2.479538099266522
997,2.4791493312234523
998,2.4783550828497156
999,2.4778141509696376
1000,2.4771739598691904
1001,2.4760401572236255
1002,2.4760117513875026
1003,2.4758241159996452
1004,2.4755256541188
1005,2.4746145177148913
1006,2.4740853258865947
1007,2.472914137633633
1008,2.4721498408199865
1009,2.4714468685702373
1010,2.4710299389121504
1011,2.469974184456112
1012,2.4693365358652564
1013,2.468705388911074
1014,2.4681795048190707
1015,2.4680126777613243
1016,2.4676157659190494
1017,2.467223874070212
1018,2.466029297025209
1019,2.4650476583808474
1020,2.464056594052952
1021,2.4635460186217832
1022,2.4631983856410105
1023,2.462504531110258
1024,2.4621097690479283
1025,2.4619496239904564
1026,2.4610205346554834
1027,2.4607176130141926
1028,2.460674012325564
1029,2.459535411725354
1030,2.4580956676555807
1031,2.457495069838968
1032,2.4568474706119887
1033,2.45610615966563
1034,2.455142300632474
1035,2.454806286971509
1036,2.4542404632798083
1037,2.4535053873668735
1038,2.4531175592063277
1039,2.452836388403976
1040,2.452276250296541
1041,2.451544981958701
1042,2.4514740051100548
1043,2.451141357664714
1044,2.4502245428557803
1045,2.449509641880562
1046,2.44907223396269
1047,2.448796367133778
1048,2.4478657603019665
1049,2.4472348801850385
1050,2.4467424836067284
1051,2.44607193237362
1052,2.445833154782666
1053,2.4455412790176405
1054,2.4453021615442823
1055,2.444769040257061
1056,2.443898528417069
1057,2.443141242472446
1058,2.4426528463720816
1059,2.4422388677756337
1060,2.441244751697892
1061,2.441559036847345
1062,2.441539334725205
1063,2.440685485324707
1064,2.440271648398059
1065,2.4390941985233594
1066,2.4381729131170404
1067,2.4373580632531375
1068,2.4370656873350596
1069,2.4352536185834754
1070,2.434777558701125
1071,2.434115850567569
1072,2.4335605553457684
1073,2.433379682564354
1074,2.4325307067338064
1075,2.4320254773876435
1076,2.431393300092393
1077,2.430403993431976
1078,2.4301507586103335
1079,2.4297013584359908
1080,2.429000798216734
1081,2.4281383582793157
1082,2.427225027110739
1083,2.426458508326642
1084,2.4260496460824728
1085,2.4249378776710158
1086,2.424476701561382
1087,2.4241170169640536
1088,2.4242255989804242
1089,2.423048940699546
1090,2.4224798123570515
1091,2.421521757018724
1092,2.420653711252129
1093,2.4197614128220692
1094,2.4191124375792388
1095,2.4188681015778983
1096,2.4174705388169704
1097,2.4166874465525936
1098,2.4155891149875695
1099,2.4148415435795414
1100,2.414731153175785
1101,2.4143073282232312
1102,2.413495899752639
1103,2.4129283180689263
1104,2.4121167083420696
1105,2.411600547576107
1106,2.410318047198926
1107,2.410283268476932
1108,2.409681672817171
1109,2.409176742897815
1110,2.408806747544863
1111,2.4086988117516808
1112,2.4078937243716276
1113,2.4075281987458896
1114,2.4070181205345214
1115,2.406561898329214
1116,2.4062727910236403
1117,2.4060614110546084
1118,2.4054775573299763
1119,2.404556779338589
1120,2.404472144949632
1121,2.4039472181181445
1122,2.4024746284692218
1123,2.401879798222835
1124,2.401318532061845
1125,2.4010517897165067
1126,2.4001852615592005
1127,2.399641187294203
1128,2.398132705169718
1129,2.3972260346097194
1130,2.3966170480132893
1131,2.395789814360458
1132,2.395196315169501
1133,2.394274310062095
1134,2.393251640671461
1135,2.392519562455505
1136,2.3917740687054794
1137,2.3916587954993997
1138,2.3911951664796702
1139,2.390077982548575
1140,2.3890543769991663
1141,2.38776045872493
1142,2.3871363921667035
1143,2.3861662778487602
1144,2.385218732015906
1145,2.384193105506386
1146,2.384446016696429
1147,2.383367995334058
1148,2.3830276341380094
1149,2.38193585186388
1150,2.380960671852054
1151,2.3798911076535996
1152,2.3778308526391996
1153,2.3764514273207293
1154,2.374949444024254
1155,2.374205244496186
1156,2.373369842227722
1157,2.371998479433155
1158,2.371875266092966
1159,2.3706496471770517
1160,2.36956743044811
1161,2.3689896604447997
1162,2.367605245730166
1163,2.3658376811826893
1164,2.3644486094819483
1165,2.3632330692609984
1166,2.362924570328476
1167,2.3621498006549997
1168,2.36127441652697
1169,2.3604220237088205
1170,2.3593877661264897
1171,2.3579798445976
1172,2.356232049043844
1173,2.354498395459207
1174,2.353499235464757
1175,2.3525790434266654
1176,2.351351136760097
1177,2.3498020574453053
1178,2.348928576797498
1179,2.3487327038928347
1180,2.346811999171057
1181,2.3455057039889664
1182,2.344697074207893
1183,2.3426788832654224
1184,2.3412485748719645
1185,2.3401384061165293
1186,2.3381175231412934
1187,2.3371618762459723
1188,2.335328726306502
1189,2.333524800706153
1190,2.332424430271864
1191,2.3310006368721155
1192,2.329082658131255
1193,2.327037810121523
1194,2.3259448135473884
1195,2.3238041931477174
1196,2.32244751884592
1197,2.3211985158261794
1198,2.319203347046216
1199,2.3173925489956724
1200,2.3161815359750486
1201,2.3142597416508113
1202,2.3131900724449315
1203,2.3116999307021486
1204,2.3106255580951855
1205,2.309883532620538
1206,2.308378750228015
1207,2.3073486664496508
1208,2.3053262916237705
1209,2.3041989327758534
1210,2.3027501927677974
1211,2.3008617395487327
1212,2.2989453090866765
1213,2.2975817049908196
1214,2.2964342767854737
1215,2.29521857819587
1216,2.2934257970173895
1217,2.291611803591385
1218,2.29045143202914
1219,2.2894981839900583
1220,2.2884982975197294
1221,2.287198861125609
1222,2.2861303199229943
1223,2.283576835266783
1224,2.2819555390781097
1225,2.280113091580849
1226,2.278018210234767
1227,2.276410320624188
1228,2.2748860443035617
1229,2.273679152122324
1230,2.2719819810900703
1231,2.2704160711740795
1232,2.269337984278186
1233,2.267365106848176
1234,2.2663390222481388
1235,2.264998052083022
1236,2.2624994330518597
1237,2.2605243333831324
1238,2.25959869588234
1239,2.2577939633282185
1240,2.256119724877389
1241,2.254491478634236
1242,2.2533010278381016
1243,2.251775303835905
1244,2.2501761771918654
1245,2.2500478272167537
1246,2.2477227282163637
1247,2.2463629058007792
1248,2.2457781607691754
1249,2.24416506203896
1250,2.2430766502482538
1251,2.2411825702462185
1252,2.2398510834531105
1253,2.239283211602469
1254,2.2375795271220063
1255,2.2366961349743417
1256,2.2342117106421644
1257,2.2319880419963374
1258,2.2311758864039084
1259,2.229216014420154
1260,2.2277690394457768
1261,2.226976809825685
1262,2.224872099526388
1263,2.2241072863581866
1264,2.2233639540312917
1265,2.2225837276774114
1266,2.22144720147744
1267,2.2198844016281893
1268,2.2184473907425373
1269,2.216998360034315
1270,2.214977442668834
1271,2.2134795982221953
1272,2.2125358023850707
1273,2.2115891720688756
1274,2.2100276433348345
1275,2.2088786909243754
1276,2.2074399553016884
1277,2.206762845419898
1278,2.2054314625273084
1279,2.2039245712528364
1280,2.2025793056502283
1281,2.2012091417708053
1282,2.1999437336927747
1283,2.198374382486937
1284,2.197669428978739
1285,2.19695104196319
1286,2.1956121855373785
1287,2.1936606580741893
1288,2.1926172970168927
1289,2.1914181207085126
1290,2.190160029786347
1291,2.189085052991279
1292,2.1881569982098346
1293,2.187363356879976
1294,2.1861161183526066
1295,2.1848729534333695
1296,2.1839462949552173
1297,2.1830197541955783
1298,2.181944221820712
1299,2.1811728977709555
1300,2.1801375688591156
1301,2.1784042814025266
1302,2.1773568523601696
1303,2.176506935161599
1304,2.175274479220513
1305,2.1735159779326114
1306,2.1725361788512543
1307,2.1714232257362656
1308,2.170047774069441
1309,2.1687755150297026
1310,2.167823949202375
1311,2.166649214793828
1312,2.165126809797878
1313,2.1641988320507117
